Obj Type,Object Name,Object description,Long Description,CMOD FM/ WF Template Name,Description,Process area,Level 1 Process,Module,Sub Process,Theme
Class,ZFPSCO_ECCDAMAGE_OUT_ASY,Damage Costs from SAP Project System,,,,R2R,Fixed Asset & Project Accounting, TSAR - Damage costs,Capital Project Accounting,PS
Class,ZFGLCO_APCDECK03SENDER_OUT_ASY,Proxy Class (generated),,,,R2R,General Accounting Consolidation & Reporting, APC Deck - 03 NEC (Natural Expense Codes),General Accounting,GL
Class,ZFGL_CO_ECCCOST_CENTER_OUT_ASY,Proxy Class (generated),,,,R2R,General Accounting Consolidation & Reporting, APC Deck - 13 cost center groups,General Accounting,GL
Class,ZFGL_CO_DECK59SEND_OUT_ASY,Proxy Class (generated),,,,R2R,General Accounting Consolidation & Reporting, APC Deck - 59 GL accts by company,General Accounting,GL
Class,ZFAR_CO_ARNOTES_SEND_OUT_ASY,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL), RPMS - AR notes,Accounts Receivable & Incoming Payment,AR
Class,ZFARCO_CUSTOMER_DATA_ECC_OUT_A,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL), RPMS - AR customer data,Customer Maintenance & Manage Credit,AR
Class,ZFARCO_RECEIVABLE_SOURCE_OUT,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL), RPMS - AR receivable open & closed,Accounts Receivable & Incoming Payment,AR
Class,ZFAR_CO_PAYMENT_DATA_OUT_ASY,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL), RPMS - AR payment data,Accounts Receivable & Incoming Payment,AR
Class,ZFPS_CL_ECCPROJECT_IN_ASY3,Proxy Class (generated),,,,R2R,Fixed Asset & Project Accounting,PowerPlant - Create Project - SAPHost,Capital Project Accounting,PS
Class,ZFAP_CO_VENDOR_MASTER_ECC_OUT,Outbound Service Interface -- Vendor Master,,,,R2R,Vendor Invoicing & AP,Vendor Master extract to heritage systems - PARENT,Vendor Maintenance,AP
Class,ZFAP_CL_ECCCLEARED_CHECKS_IN_A,SI for cleared checks going to SAP,,,,R2R,Vendor Invoicing & AP, Wachovia - Cleared check processing,Payable & Outgoing Payments,AP
Class,ZFAP_CO_TOAD_SND_OUT_ASY,Proxy Class (generated),,,,R2R,Vendor Invoicing & AP,Communications and Signals - TOAD feed to Payment Validation System (in Remedy),Payable & Outgoing Payments,AP
Class,ZFAR_CL_CREDIT_CARD_INVOICE_VA,Inbound Service Interface -- Credit Card Invoice Validation,,,,R2R,Customer Invoicing & AR (MBIL),Credit Card - Invoice validation web service - SAPHost,Customer Invoicing,AR
Class,ZFAR_CO_AGREEMENT_INCREASE_INF,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),RPMS - AR Agreement Increase Information,Accounts Receivable & Incoming Payment,AR
Class,ZFAR_CO_AGREEMENT_INV_HISTORY,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),RPMS - AR Agreement Invoice History w/ Accounting,Accounts Receivable & Incoming Payment,AR
Class,ZFAR_CO_ARAGREEMENT_DETAILS_OU,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),RPMS - AR Agreement Details,Accounts Receivable & Incoming Payment,AR
Class,ZCL_CO_APPROVED_INVOICES_OUT_A,Proxy Class (generated),,,,R2R,Vendor Invoicing & AP, Joint Facilities - Send invoice status file,Vendor Invoicing,AP
Class,ZFARCO_INV_CUST_PORTAL_OUT_ASY,Proxy Class (generated)(invoices2045),,,,R2R,Customer Invoicing & AR (MBIL),Citibank - Customer Portal - Open invoices load ,Customer Invoicing,AR
Class,ZFARCO_INV_CUST_PORTAL_CUST_OU,Proxy Class (generated)(customerFM2049),,,,R2R,Customer Invoicing & AR (MBIL),Citibank - Customer Portal - Customer master F/M ,Customer Maintenance & Manage Credit,AR
Class,ZFARCL_CREATE_CUSTOMER_MASTER1,Generated test implementation,,,,R2R,Customer Invoicing & AR (MBIL),Create Customer Master Data from Informix to ECC,Customer Maintenance & Manage Credit,AR
Class,ZFAR_CO_UPDATE_CUSTOMER_ECC_OU,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),Update Customer Master Data from ECC to Informix,Customer Maintenance & Manage Credit,AR
Class,ZR2R_VENDOR_INVOICECL_VENDOR_I,Generated test implementation,,,,R2R,Vendor Invoicing & AP,Create Vendor Invoice Data from Informix to ECC,Vendor Invoicing,AP
Class,ZR2R_VENDOR_INVOICECO_UPDATE_V,Outbound Interface to Update Vendor Invoice,,,,R2R,Vendor Invoicing & AP,Update Vendor Invoice Data from ECC to Informix,Vendor Invoicing,AP
Class,ZFAR_CO_CUSTOMER_BALANCE_ECC_O,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),Update Customer Balance Data from ECC to Informix,Customer Maintenance & Manage Credit,AR
Class,ZFAR_CO_INVOICE_BALANCE_ECC_OU,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),Update Invoice Balance Data from ECC to Informix,Customer Invoicing,AR
Class,ZR2R_SALES_INVOICECL_SALES_INV,Generated test implementation,,,,R2R,Customer Invoicing & AR (MBIL),Create Sales Invoice Data from Informix to ECC,Customer Invoicing,AR
Class,ZCO_UPDATE_SALES_INVOICE_ECC_O,Proxy Class (generated),,,,R2R,Customer Invoicing & AR (MBIL),Update Sales Invoice Data from ECC to Informix,Customer Invoicing,AR
Class,ZCL_FGL_2101_GLMASTERDATA,GL and Cost center interface(2101),,,,R2R,General Accounting Consolidation & Reporting,GL Master Data & Cost Center  Interface ,General Accounting,GL
Class,ZR2R_CO_IHBDETAIL_DATA_ECC_OUT,Proxy Class (generated),,,,R2R,General Accounting Consolidation & Reporting,GL Master Data & Cost Center  Interface ,General Accounting,GL
Class,ZR2RI_CL_INVOICE_GLOBAL_NSSAP,Proxy Class (generated),,,,R2R,Vendor Invoicing & AP,Invoices,Vendor Invoicing,AP
Class,ZFNSCO_COST_CENTER_DECK02,Proxy Class (generated),,,,R2R,General Accounting Consolidation & Reporting, APC Deck - 02 cost centers - PARENT,General Accounting,GL
Class,ZFAP_CO_ECCPYMTS_OUT_ASY,Proxy Class (generated),,,,R2R,Vendor Invoicing & AP, APC Deck - 02 cost centers - PARENT,Vendor Invoicing,AP
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLKASC_001,Overhead Rates: Calculation Base,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Overhead Costing
CMOD,ZFAPF820,Customer enhancement projects,,EXIT_SAPLIEDP_002,FI-EDI Outgoing Payments: Save PEXR Segments PAYEXT,R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier & Outgoing Payments
CMOD,ZFAPF810,Customer enhancement projects,,EXIT_SAPLMRMH_015,Customer Exit: EDI Invoice Receipt - Change Document Item Before Posti,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZVENDVAL,Customer enhancement projects,,EXIT_SAPMF02K_001,Vendors: User Exit for Checks prior to Saving,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Supplier & Outgoing Payments
CMOD,ZFPS_2,Customer Enhancement (Screen exit),,SAPLXCN10600_0205,Custom Fields for Project Definition,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Custom Fields- Proj Def.
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLKASC_002,Overhead: Overhead rates,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Overhead Costing
CMOD,ZFPS_2,Customer Enhancement (Screen exit),,SAPLXCN10700_0215,Custom WBS fields,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Custom Fields- WBS
CMOD,ZSDBILL,Customer enhancement projects,,EXIT_SAPLV60B_004,User Exit AC Interface (GL Account Item),R2R,Customer Invoicing & AR,SD,Customer Invoicing,Billing
CMOD,ZFPS,Customer enhancement projects,,EXIT_SAPLAD12_003,Enhancement To Be Filled By User-Defined Independent Characteristics,R2R,Customer Invoicing & AR,PS,Customer Invoicing,Resource Related Billing
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPLMR1M_001,Customer Exit: Enter Invoice - Logistics Invoice Verification,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFAP_CCD,Customer enhancement projects,,EXIT_SAPLKAEP_001,Line Item Reports in Actual: Customer-Specific Fields in Display Varia,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Controlling Actual Cost Reporting
CMOD,ZFGLCCMD,Customer Enhancement (Screen exit),,SAPLXKM10999_0399,Additional fields,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Custom Fields- Cost Center Master
CMOD,ZFTREBST,Customer enhancement projects,,EXIT_RFEBBU10_001,Interpret Note to Payee Lines of the Electronic Bank Statement,R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier & Outgoing Payments
CMOD,ZR2R_SD,Customer enhancement projects,,EXIT_SAPLV46H_001,Customer Function When Creating Item,R2R,Customer Invoicing & AR,SD,Customer Invoicing,Resource Related Billing
CMOD,ZFTR_PRQ,Customer enhancement projects,,EXIT_SAPL2021_009,User Exit for Release BAPI: Check,R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier & Outgoing Payments
CMOD,ZFAPF820,Customer enhancement projects,,EXIT_SAPLIEDP_902,FI-EDI Outgoing Payment: End of Interim Payment Document (VBLNR),R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier & Outgoing Payments
CMOD,ZFAPINV,Customer enhancement projects,,EXIT_SAPLF051_002,Check Whether Document Parking Release is Necessary,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFAP_CCD,Customer enhancement projects,,EXIT_SAPLKBER_001,Customer Enhancement to Cost Center Authorization Checks,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Authorisation Check- Cost Center Reports
CMOD,ZCOKKA1,Customer enhancement projects,,EXIT_SAPLKKAG_001,Customer-Specific Postprocessing of Auto. Calculated Results Analysis,R2R,Fixed Asset & Project Accounting,CO,Project Accounting & Env. Remediation,Results Analysis
CMOD,ZFAP_CCD,Customer enhancement projects,,EXIT_SAPLKAEP_005,Line Item Reports in Actual: Customer-Specific Authorization Check,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Authorisation Check- Cost Center Reports
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLCOI1_027,Customer Enhancement: Create Settlement Rule,R2R,Fixed Asset & Project Accounting,CO,Project Accounting & Env. Remediation,Generate Settlement Rule
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLKASC_003,Overhead Rates: Credit,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Overhead Rate
CMOD,ZFAPF810,Customer enhancement projects,,EXIT_SAPLMRMH_011,Customer Exit: EDI Invoice Receipt - Change Company Code and Vendor,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZIMA11,Customer enhancement projects,,EXIT_SAPLAIA1_001,Transfer of Activity Category to Customer Exit,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Environmental Remediation
CMOD,ZFPSCNEX,Customer enhancement projects,,EXIT_SAPLCNAU_001,PS Customer Exit: Project Definition Authorization Check,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Authorisation Chk- Proj Def.
CMOD,ZFPSCNEX,Customer enhancement projects,,EXIT_SAPLCNAU_002,PS Customer Exit WBS Elment Authorization Check,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Authorisation Chk- WBS
CMOD,ZFAPF810,Customer enhancement projects,,EXIT_SAPLMRMH_012,Customer Exit: EDI Invoice Receipt - Change SAP Tax Code,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFGLCCMD,Customer enhancement projects,,EXIT_SAPLKMA1_001,Flow Logic PBO,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Custom Fields- Cost Center Master
CMOD,ZFGLCCMD,Customer enhancement projects,,EXIT_SAPLKMA1_002,Flow Logic PAI,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Custom Fields- Cost Center Master
CMOD,ZFPSCNEX,Customer enhancement projects,,EXIT_SAPLCNAU_006,PS Customer Exit PS Text Authorization Check,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Authorisation-Chk- PS Text
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLCJWB_004,PS Customer Exit: User Specific Fields PRPS (Data SAP _> SUBSCREEN),R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Custom Fields- WBS
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLCJWB_002,PS Customer Exit: User Specific Fields PROJ (Data SAP -> SUBSCREEN),R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Userfields- Proj Def.
CMOD,ZFGLCCMD,Customer Enhancement (Menu exit),,SAPLKMA1 +CU1,,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Custom Fields- Cost Center Master
CMOD,ZFGLCCMD,Customer Enhancement (Screen exit),,SAPLXKM10999_3399,Additional fields,R2R,Management  Cost Accounting,CO,Cost Accounting & Control,Custom Fields- Cost Center Master
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLCJWB_003,PS Customer Exit: User Specific Fields PROJ (Data SUBSCREEN -> SAP),R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Userfields- Proj Def
CMOD,ZFPS_2,Customer enhancement projects,,EXIT_SAPLCJWB_005,PS Customer Exit: User Specific Fields PRPS (Data SUBSCREEN -> SAP),R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Userfields- WBS
CMOD,ZFAPF820,Customer enhancement projects,,EXIT_SAPLIEDP_401,FI-EDI: Deactivate Automatic Special Character,R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier & Outgoing Payments
CMOD,ZFAPF810,Customer enhancement projects,,EXIT_SAPLMRMH_014,Customer Exit: EDI Invoice Receipt - Change IDoc Segment,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFPS_2,Customer Enhancement (Menu exit),,SAPLCJGR +CUD,,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Custom Fields - Proj Def.
CMOD,ZFPS_2,Customer Enhancement (Menu exit),,SAPLCJWB +CUD,,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Custom Fields - Proj Def.
CMOD,ZFPS_2,Customer Enhancement (Screen exit),,SAPLXCN10600_1216,Custom Fields for Project Definition,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Userfields- Proj Def
CMOD,ZFPS_2,Customer Enhancement (Menu exit),,SAPLCJGR +CUE,,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Userfields- Proj Def
CMOD,ZFPS_2,Customer Enhancement (Menu exit),,SAPLCJWB +CUE,,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Userfields- WBS
CMOD,ZFPS_2,Customer Enhancement (Screen exit),,SAPLXCN10700_1215,Custom WBS fields,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Custom Fields- WBS
CMOD,ZFAPF820,Customer enhancement projects,,EXIT_SAPLIEDP_001,FI-EDI: Outgoing Pmnt Advice - Save PEXR Segments,R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier & Outgoing Payments
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPLMRMC_001,Customer Exit: Change Tolerance Check - Logistics Invoice Verification,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPLMRMP_001,Customer Exit: Enter Invoice - Logistics Invoice Verification,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPMM08A_001,Customer Exit: Release Invoices - Conventional Invoice Verification,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPMM08R_001,"Customer Exit: Pass On Header Data, Item Data, and Vendor Data",R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFAPINV,Customer enhancement projects,,EXIT_SAPLF051_003,Results of Changing Object FIPP,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZR2R_SD,Customer enhancement projects,,EXIT_SAPLV46H_002,Customer Function for Partner Changes,R2R,Customer Invoicing & AR,SD,Customer Invoicing,Resource Related Billing
CMOD,ZMMINV01,Customer Enhancement (Screen exit),,SAPLXM080400,,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFPS,Customer enhancement projects,,EXIT_SAPLAD15_015,Change DI Processing Information,R2R,Customer Invoicing & AR,PS,Customer Invoicing,Resource Related Billing
CMOD,ZFPSCNEX,Customer enhancement projects,,EXIT_SAPDBPSJ_001,PS Customer Exit Autorization Check in the PSY Logical Database,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Authorisation-Chk- PS PSY
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPLMRMP_010,Customer Exit: Analyze Document Header and Item Data,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZMMINV01,Customer enhancement projects,,EXIT_SAPLKONT_002,Customer Exit: Change Tolerance Check - Conventional Invoice Verificat,R2R,Vendor Invoicing & AP,MM,Vendor Invoicing,Supplier & Outgoing Payments
CMOD,ZFGLJEUP,Customer enhancement projects,,EXIT_SAPLACC4_001,Accounting: User Exit for Posting BAPI,R2R,General Accounting Consolidation & Reporting,GL,General Accounting,
CMOD,ZSALES,Customer enhancement projects,,EXIT_SAPLV61A_001,,R2R,Customer Invoicing & AR,SD,Customer Invoicing,Control Report
CMOD,Z660,Customer Enhancement (Menu exit),,SAPLCJSS +CUD,SAPLCJSS,R2R,,,,
CMOD,Z660,Customer Enhancement (Screen exit),,SAPLXCN10300,,R2R,,,,
CMOD,Z660,Customer Enhancement (Menu exit),,SAPLCJSS +CUE,SAPLCJSS,R2R,,,,
CMOD,Z660,Customer Enhancement (Screen exit),,SAPLXCN10400,,R2R,,,,
CMOD,Z164ST,Customer enhancement projects,,EXIT_RFEBLB20_002,Lockbox: Add prefix/suffix to document number or reference number,R2R,,,,
CMOD,Z660,Customer enhancement projects,,EXIT_SAPLCJSS_003,PS Customer Exit Customer Specific Fields PROJS (Data SUBSCREEN -> SAP,R2R,,,,
CMOD,Z660,Customer enhancement projects,,EXIT_SAPLCJSS_005,PS Customer Exit: User Specific Fields PRPSS (Data SUBSCREEN -> SAP),R2R,,,,
CMOD,ZFSD_TE,Customer enhancement projects,,EXIT_SAPLAD15_010,Source Filter (Not Available For All Sources),R2R,,,,
PROG,ZRFI_RFKORD10_PDF1,Print Program: Account Statement,REPORT-HEADER =======================================================================,,,R2R,Customer Invoicing & AR (MBIL),FI,Reporting ,FI reporting
PROG,ZRFI_RFKORD10_PDF,Print Program: Account Statement,REPORT-HEADER =======================================================================,,,R2R,Customer Invoicing & AR (MBIL),FI,Reporting ,FI reporting
PROG,ZR2R_RFKORD10_PDF_LPD,Print Program: Account Statement,: THIS PROGRAM HAS BEEN COPIED FROM STANDARD PROGRAM RFKORD10 THIS WILL GET CALLED FROM F.27 -----------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),FI,Reporting ,FI reporting
PROG,ZRFI_RFKORD10_PDF2,Print Program: Account Statement,REPORT-HEADER =======================================================================,,,R2R,Customer Invoicing & AR (MBIL),FI,Reporting ,FI reporting
PROG,ZFAP_IDOC_INVOICE_LISTING,iDoc Invoice Listing,& REPORT ZFAP_IDOC_INVOICE_LISTING &,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Supplier Invoicing and Payments
PROG,ZIMWM_STOCK_IN_TRANSIT,job to build table zr2r_on_transit with transfer posting,& REPORT ZIMWM_STOCK_IN_TRANSIT_HIST &,,,R2R,Vendor Invoicing & AP,AP,Inventory Accounting ,Inventory report
PROG,ZMPPM_MSTCOSTCOLL,Master SAP Cost Collector Table,& ZMPPM_MSTCOSTCOLL & &--------------------------------------------------------------------- & THIS IS TO GET THE DATA FROM TABLE ZMPP_MSTCOSTCOLL AND POPULATE THE & BUKRS BASED ON THE CONDITION ---------------------------------------------------------------------- MODIFICATION LOG:,,,R2R,Management Cost Accounting,CO,Cost Accounting & Control,Product Costing
PROG,ZFSDR_CUSTINVOICEAPPRV,Customer Invoice Approval,": THIS PROGRAM IS FOR A SUPERVISORS TO VIEW, THEN DECIDE WHETHER THE CUSTOMER INVOICE TO BE APPROVED/REJECRED. THOSE THAT DO NOT HAVE RIGHT TO APPROVE/REJECT CAN VIEW THE WORKLISTS ALSO. -----------------------------------------------------------------",,,R2R,Customer Invoicing & AR (MBIL),AR,Accounts Receivable & Incoming Payments,Billing
PROG,ZFAP_GRIR,AP GRIR Reconciliation Report,: THIS PROGRAM IS USED TO IDENTIFY THE OPEN RECONCILIATION ITEMS IN THE GRIR CLEARING ACCOUNT AT THE END OF THE MONTH. THIS REPORT WILL BE ALSO BE USED BY THE FIELD USERS TO IDENTIFY INVOICES AWAITING RECEIPTS FOR PAYMENT. -----------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Inventory Accounting ,GL Reporting
PROG,ZFSDR_SDBILLDL_TEST,Maintain Billing Due List,: THIS IS A COPY OF VF04 REPORT WITH CUSTOM ENHANCEMENTS (GUI STATUS ZVKDFS_ALV IS COPIED TO FUNCTION GROUP 'Z_R2R_REPORTS') -----------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Billing
PROG,ZMPRR_INVOICE_VARIANCE_REPORT,P2P - Invoice Variance Report,: REPORT TO DETERMINE VARIANCE BETWEEN INVOICE AND PURCHASE ORDERS -----------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Supplier Invoicing and Payments
PROG,ZR2R_MBIL_SALES_ORDERS,R2R_128_MBIL_SALES_ORDERS,& REPORT ZR2R_MBIL_SALES_ORDERS &,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Billing
PROG,ZFAPR_REMIT_RESEND,International Payment Medium - Payment Orders by EDI,: THIS REPORT IS USED TO RESEND ACH REMITTANCE (THIS IS A COPY OF REPORT ZFAPRFFOEDI1 USED IN F110) -----------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Payable & Outgoing Payments,Supplier Invoicing and Payments
